"","9_5_3_1","9_5_3_2","9_5_3_3","9_5_3_4","9_5_3_5","9_5_3_6","9_5_3_7","9_5_3_8","9_5_3_9","9_5_3_10","9_5_3_11","9_5_3_12"
"hsa-mir-548j_mature",2.12205603146,2.12205603146,2.12205603146,3.39562515491939,2.12205603146,3.39127510542804,2.12205603146,2.12205603146,2.12205603146,4.0186054820343,2.12205603146,4.01334815107785
"hsa-mir-548k_mature",3.40639512570951,2.12205603146,2.12205603146,5.141916624983,4.63706624094931,5.89070545393782,2.12205603146,2.12205603146,6.80731128108386,4.47947544293155,5.01833136032682,5.78691050908535
"hsa-mir-548l_mature",5.43514025945373,4.43538675506411,2.12205603146,6.82621672550111,6.60744447946161,6.35092375620675,2.12205603146,3.06671727207918,4.92854351713462,5.94628959803623,7.32450608333533,6.72049012871153
"hsa-mir-548n_mature",2.12205603146,2.12205603146,2.12205603146,4.77139646827356,2.12205603146,4.30987859741011,2.12205603146,2.12205603146,3.24941869088678,4.75473106325346,4.49822618520584,5.88272943268394
"hsa-mir-548o_mature",4.37042689559229,2.12205603146,5.21825404067847,5.92747535537417,7.05699593379502,5.98343313418317,5.5690470561125,4.41666060437177,4.92854351713462,6.59794929781126,6.49374889440712,6.77834638471181
"hsa-mir-548o-2_mature",4.82263260161678,2.12205603146,5.1105267597835,5.89844440092747,6.94366959025947,5.91445793475293,5.30598099400464,4.54644577837174,3.24941869088678,6.61631653085688,6.64520078157734,6.7278507536053
"hsa-mir-548v_mature",2.12205603146,2.12205603146,2.12205603146,5.16671782365427,4.84380144783378,4.6200201915543,2.12205603146,2.12205603146,2.12205603146,4.98376183367546,4.59987045615812,5.43530978450952
"hsa-mir-549a_mature",6.151086670796,2.12205603146,6.74809939622267,6.73098818613461,4.81395606337006,6.0705088393677,4.88790048302715,2.12205603146,2.12205603146,5.0028190367228,3.90772569319905,3.90498500152577
"hsa-mir-550a-1_mature",3.67189622639439,3.24267387714643,5.76928499646852,2.87295569665191,4.14425188180041,4.30987859741011,6.73395001957016,3.92556258152106,5.65169435202176,3.97835226636651,3.72773360824985,4.11303851427665
"hsa-mir-550a-2_mature",3.40639512570951,2.12205603146,5.05338273620025,3.57825631224594,3.86631456304515,4.23277711246295,6.76029382441429,3.92556258152106,5.65169435202176,3.8026548530937,3.82112430035225,4.06417940322934
