"","9_5_3_1","9_5_3_2","9_5_3_3","9_5_3_4","9_5_3_5","9_5_3_6","9_5_3_7","9_5_3_8","9_5_3_9","9_5_3_10","9_5_3_11","9_5_3_12"
"hsa-mir-219a-1_mature",136.304361010485,19.3282973351348,52.7802921791704,16.8860311347904,31.2920645449654,66.6187583053261,0,340.392653514131,27.9620363111554,2.06442564729207,23.093150743605,79.1585918354784
"hsa-mir-219b_mature",0,129.775710678762,0,6.6337979458105,0,0,0,0,0,4.95462155350097,6.7686821145049,4.30795057608046
"hsa-mir-22_mature",97.6233936966989,149.104008013897,13.1950730447926,552.414447123856,492.060537890556,524.786002924799,180.164868705263,4748.09070668858,229.288697751474,813.796590162535,708.322675394366,728.582141179607
"hsa-mir-221_mature",7528.05301959261,140.820452013125,10202.4304782336,211.07538918488,130.622838238158,169.812521170439,27.4163930638443,195.338965937086,16.7772217866932,277.045921866596,159.263108576586,255.246071632767
"hsa-mir-222_mature",29.4712131914563,933.280642753653,712.533944418801,10.8553057295081,2.87083160962985,9.4703136806591,1723.31613544164,560.874258631238,1023.41052898829,7.84481745970988,3936.58588624176,0.538493822010057
"hsa-mir-224_mature",24532.9430310629,30546.9933455138,20974.8881120023,74.7809950255002,59.1391311583749,56.1687570025298,27905.971511413,16855.2384964526,109.051941613506,80.5126002443908,13.1392064575683,122.238097596283
"hsa-mir-2276_mature",0,0,0,3.01536270264114,16.6508233358531,6.85781335496004,0,0,0,20.2313713434623,4.37973548585611,5.92343204211063
"hsa-mir-2277_mature",0,0,3.95852191343778,12.6645233510928,24.9762350037797,5.22500065139813,0,0,0,2.47731077675049,20.7042041149562,4.30795057608046
"hsa-mir-2355_mature",64.4682788563106,38.6565946702697,0,18.0921762158468,30.1437319011134,28.7375035826897,52.874472337414,9.67024583846962,2.79620363111554,54.5008370885107,21.5005196578391,17.7702961263319
"hsa-mir-23a_mature",0,93.8803013420835,257.303924373456,32.5659171885243,64.5937112166716,22.206252768442,74.4159240304345,0,0,64.4100801955127,45.7881437157684,81.3125671235186
"hsa-mir-23a_precursor",0,0,0,0,0,2.61250032569906,64.6243550790616,0,0,0,0,3.7694567540704
"hsa-mir-23b_mature",707.30911659495,648.878553393812,432.798395869197,932.35014765664,774.837451439097,1117.17045177706,732.409357562698,160.526080918596,645.923038787689,870.774738027796,967.125226831318,898.207695112775
"hsa-mir-24-1_mature",35566.2284696143,91.1191160084928,5.27802921791704,130.263668754097,189.187803074607,82.6203228002329,53900.6287635179,3.86809833538785,48321.1949493076,158.96077484149,70.0757677736978,200.319701787741
"hsa-mir-24-1_precursor",0,0,0,0,0,0,31.3330206443935,0,0,2.47731077675049,0,4.30795057608046
"hsa-mir-24-2_mature",35347.0363215028,284.402089359841,5.27802921791704,233.389073184424,186.316971464977,212.265651463049,56.7910999179632,63.8236225338995,69.9050907778884,213.874497059459,158.068635262262,274.631849225129
"hsa-mir-25_mature",71.8360821541746,212.611270686483,442.034947000552,194.189358050089,260.67151015439,192.345336479593,16367.586659115,168.262277589371,254.454530431514,241.537800733173,324.100425953352,289.171182419401
"hsa-mir-26a-1_mature",661.2603459833,1118.28006010423,625.446462323169,15386.7927990372,2.87083160962985,9642.41213961453,2224.64446575194,622.763831997444,1261.08783763311,20034.4251367106,7742.57602345072,0.538493822010057
"hsa-mir-26a-2_mature",589.424263829125,1134.84717210577,617.529418496294,54.8796011880687,121.14909392638,72.8234465788614,2267.72736913798,589.884996146647,1263.88404126422,82.9899110211413,55.3439302303636,94.23641885176
"hsa-mir-26b_mature",5.52585247339805,3081.48283228721,2565.12219990768,54.2765286475405,58.277881675486,44.4125055368841,27.4163930638443,94.7684092170023,3956.62813802848,45.0044791109672,81.6223431455003,63.5422709971867
"hsa-mir-27a_mature",0,0,0,37.3904975127501,97.3211915664519,70.2109462531623,0,1.93404916769392,0,74.3193233025146,37.4268305154977,54.9263698450258
"hsa-mir-27b_mature",0,30.3730386694976,100.282555140424,121.217580646174,86.1249482888955,89.8046986959053,0,0,0,232.867213014546,52.1586680588319,186.31886241548
"hsa-mir-28_mature",217.35019728699,701.341074732035,538.358980227538,3140.19871853048,2272.55030218299,2337.20810387852,953.698815863727,775.553716245264,788.529423974582,4666.427733139,2664.47180648628,4653.66360981091
"hsa-mir-296_mature",0,0,26.3901460895852,5.42765286475405,7.46416218503761,0,99.8740033040042,0,0,7.01904720079305,18.7134152577488,1.07698764402011
"hsa-mir-29a_mature",81.0458362765047,30828.6342495401,21865.5555425258,18.6952487563751,26.9858171305206,14.3687517913448,26233.5715345184,25815.6882903785,22624.0835793558,8.25770258916829,23.093150743605,4.30795057608046
"hsa-mir-29b-1_mature",31.3131640159223,60.7460773389952,994.908507577362,100.110041727686,76.93828713808,52.5765690546936,1051.61450537746,0,187.345643284741,93.7249243870601,93.9652340601857,113.622196444122
"hsa-mir-29b-2_mature",659.418395158834,762.08715207103,944.76723000715,7.23687048633873,3.73208109251881,0,996.781719249768,0,908.76618011255,16.1025200488782,2.78710440009025,11.3083702622112
"hsa-mir-29c_mature",316.815541808155,336.864610698064,65.975365223963,6.6337979458105,36.4595614422991,26.7781283384154,262.414047896795,0,402.653322880637,49.1333304055513,0,37.1560737186939
"hsa-mir-301a_mature",62.6263280318446,212.611270686483,0,66.9410519986333,64.3066280557086,44.0859429961717,68.5409826596108,1.93404916769392,39.1468508356175,61.1069991598454,88.7891830314466,52.7723945569856
"hsa-mir-301b_mature",34.9970656648543,0,0,7.23687048633873,32.1533140278543,58.7812573282289,43.082903386041,0,106.25573798239,20.2313713434623,37.0286727440562,11.8468640842213
"hsa-mir-3064_mature",0,0,0,4.82458032422582,22.1054033941498,40.8203175890479,0,0,0,0.412885129458415,11.148417600361,9.69288879618103
"hsa-mir-3065_mature",0,0,0,4.82458032422582,54.8328837439301,16.0015644949068,0,0,0,4.54173642404256,40.2139349155879,2.69246911005029
"hsa-mir-3074_mature",0,0,1.31950730447926,11.4583782700363,14.3541580481493,166.546895763315,50.9161585471394,0,212.511475964781,4.54173642404256,22.6949929721635,16.6933084823118
"hsa-mir-30a_mature",106.833147819029,11.0447413343628,93.6850186180275,100.713114268214,93.8761936348961,11.7562514656458,111.623886045652,5.80214750308177,89.4785161956972,143.27113992207,65.2978745164002,177.702961263319
"hsa-mir-30b_mature",1103.32854385514,585.371290721226,0,15.0768135132057,7.17707902407463,0,503.28664410057,199.207064272474,0,11.973668754294,17.5189419434245,12.9238517282414
"hsa-mir-30c-1_mature",1252.52656063689,1446.86111480152,0,31.3597721074678,3.44499793155582,5.55156319211051,9.79156895137296,831.641142108387,0,13.6252092721277,9.15762874315369,13.4623455502514
"hsa-mir-30c-2_mature",1259.89436393476,1341.93607212508,0,3.61843524316937,0,0,1492.23510818924,860.651879623796,0,0,0,0
"hsa-mir-30d_mature",37142.9383753572,49303.7253165954,37299.8324830197,39.1997151343348,11.1962432775564,27.7578159605525,60067.3588890926,35503.3405713574,46755.3209158829,16.1025200488782,13.9355220004513,25.8477034564827
"hsa-mir-30e_mature",294.712131914563,223.656012020846,248.067373242101,35480.5667768972,42573.2844381668,980.667309759286,217.37283072048,226.283752620189,220.900086858127,27854.0566035236,25681.1762579745,34360.7522886397
"hsa-mir-3115_mature",0,0,0,34.375134810109,22.9666528770388,61.7203201946404,0,0,0,17.3411754372534,21.5005196578391,38.7715551847241
"hsa-mir-3121_mature",0,0,0,7.23687048633873,9.47374431177851,8.49062605852195,0,0,0,5.36750668295939,15.5281530862171,10.2313826181911
"hsa-mir-3124_mature",0,0,0,0,7.7512453460006,0,0,0,0,5.7803918124178,0,10.7698764402011
"hsa-mir-3126_mature",36.8390164893203,0,0,4.82458032422582,4.01916425348179,5.87812573282289,29.3747068541189,0,0,1.23865538837524,14.7318375433342,0.538493822010057
"hsa-mir-3127_mature",25.7873115425242,0,59.3778287015667,7.83994302686696,19.808738106446,32.0031289898135,0,81.2300650431448,64.3126835156574,9.08347284808512,5.57420880018051,19.9242714143721
"hsa-mir-3128_mature",0,0,0,54.8796011880687,62.0099627680048,16.6546895763315,0,0,142.606385186892,58.2168032536364,17.5189419434245,101.236838537891
"hsa-mir-3129_mature",0,0,0,6.03072540528228,0,0,0,0,0,4.54173642404256,0,1.07698764402011
"hsa-mir-3130-1_mature",18.4195082446602,11.0447413343628,29.0291606985437,22.9167565400726,14.9283243700752,9.14375113994672,7.83325516109837,23.2085900123271,5.59240726223107,7.43193233025146,22.296835200722,14.0008393722615
"hsa-mir-3130-2_mature",16.5775574201941,19.3282973351348,27.7096533940645,20.5044663779597,21.8183202331869,11.103126384221,9.79156895137296,1.93404916769392,5.59240726223107,10.3221282364604,27.8710440009025,12.3853579062313
"hsa-mir-3131_mature",69.9941313297086,85.5967453413114,0,20.5044663779597,17.7991559797051,5.55156319211051,3.91662758054919,48.3512291923481,0,18.1669456961702,60.1218234876612,40.9255304727644
"hsa-mir-3136_mature",0,0,0,0,6.88999586311164,12.7359390877829,0,0,81.0899053023506,0,0,0
"hsa-mir-3138_mature",33.1551148403883,0,13.1950730447926,48.8488757827864,120.862010765417,86.8656358294938,37.2079620152173,0,0,50.784870923385,80.0297120597344,80.7740733015086
"hsa-mir-3138_unannotated",77.3619346275727,0,0,0,0,0,0,0,0,0,7.16683988594637,1.61548146603017
"hsa-mir-3139_mature",0,0,0,4.82458032422582,9.47374431177851,0,0,0,0,11.1478984953772,0,19.3857775923621
"hsa-mir-3140_mature",0,38.6565946702697,0,10.2522331889799,65.7420438605236,29.3906286641145,80.2908654012583,0,13.9810181555777,13.6252092721277,11.5465753718025,19.3857775923621
"hsa-mir-3143_mature",0,0,0,3.01536270264114,5.7416632192597,0,0,0,0,3.30308103566732,7.16683988594637,6.46192586412069
"hsa-mir-3143_unannotated",0,0,0,1.80921762158468,0,12.4093765470705,0,0,0,4.12885129458415,0,0
"hsa-mir-3144_mature",502.852575079222,16.5671120015441,19.7926095671889,109.759202376137,84.9766156450436,35.5953169376497,131.207023948398,0,39.1468508356175,85.8801069273502,134.179168975774,43.0795057608046
"hsa-mir-3145_mature",285.502377792232,541.192325383775,636.002520759003,68.1471970796897,58.277881675486,39.5140674261983,458.245426924255,889.662617139205,67.1088871467729,81.3383705033077,43.7973548585611,77.5431103694482
"hsa-mir-3146_mature",0,0,0,0.603072540528228,0,0,0,0,0,1.65154051783366,4.37973548585611,1.61548146603017
"hsa-mir-3148_mature",0,0,0,4.22150778369759,14.3541580481493,18.2875022798934,0,0,0,3.30308103566732,4.77789325729758,19.3857775923621
"hsa-mir-3150a_mature",0,0,0,4.82458032422582,3.15791477059284,0.653125081424766,0,0,13.9810181555777,4.54173642404256,1.59263108576586,4.30795057608046
"hsa-mir-3154_mature",60.7843772073785,0,105.560584358341,1.20614508105646,13.2058254042973,9.14375113994672,0,0,0,0,3.18526217153172,15.0778270162816
"hsa-mir-3157_mature",0,60.7460773389952,0,8.44301556739519,26.6987339695576,6.20468827353527,0,0,0,2.47731077675049,1.19447331432439,1.61548146603017
"hsa-mir-3158-1_mature",25.7873115425242,93.8803013420835,137.228759665843,0.603072540528228,8.32541166792657,52.2500065139813,135.123651528947,112.174851726248,16.7772217866932,37.9854319101741,43.0010393156782,2.15397528804023
"hsa-mir-3158-2_mature",34.9970656648543,88.3579306749021,131.950730447926,48.2458032422582,4.59333057540776,49.3109436475698,140.998592899771,129.581294235493,22.3696290489243,49.1333304055513,38.2231460583806,63.5422709971867
"hsa-mir-3159_mature",0,0,0,7.83994302686696,0,9.79687622137149,0,0,0,0,0,2.15397528804023
"hsa-mir-3160-1_mature",0,0,10.5560584358341,3.61843524316937,0,0,0,0,0,0,1.99078885720732,2.15397528804023
"hsa-mir-3160-2_mature",0,0,10.5560584358341,3.61843524316937,0,0,0,0,0,0,1.99078885720732,3.23096293206034
"hsa-mir-3162_mature",0,0,23.7511314806267,3.61843524316937,0,0,0,0,0,0,8.36131320027076,0
"hsa-mir-3164_mature",0,0,0,0,0,0,0,0,55.9240726223107,0.412885129458415,9.55578651459516,0
"hsa-mir-3165_mature",0,0,0,0,0,2.93906286641145,0,0,0,16.928290307795,2.38894662864879,0
"hsa-mir-3170_mature",0,0,0,9.64916064845164,21.2441539112609,10.1234387620839,0,5.80214750308177,0,0.412885129458415,13.1392064575683,4.84644439809052
"hsa-mir-3170_unannotated",92.0975412233008,0,0,16.8860311347904,16.3637401748901,11.7562514656458,0,0,131.42157066243,31.7921549682979,47.7789325729758,38.2330613627141
